"","session","block","spp","ind","treatment","T1","T2","T3","T4"
"677",3,"B4","DASP",2,"WD",1687,1941,1919,1901
"678",3,"B4","DASP",4,"WW",1683,1801,1833,1805
"679",3,"B4","DASP",16,"WW",1746,2118,1882,1860
"680",3,"B4","DASP",20,"WD",1801,2014,1991,1978
"681",3,"B4","DEFL",4,"WD",1674,1978,1950,1932
"682",3,"B4","DEFL",11,"WW",1560,1837,1796,1760
"683",3,"B4","DEFL",14,"WD",1569,1905,1878,1864
"684",3,"B4","DEFL",19,"WW",1556,1842,1801,1764
"685",3,"B4","EMNI",8,"WD",1864,2100,2064,2055
"686",3,"B4","EMNI",10,"WW",2009,2195,2159,2136
"687",3,"B4","EMNI",14,"WD",1914,2105,2087,2073
"688",3,"B4","EMNI",19,"WW",1941,2127,2105,2077
"689",3,"B4","FERU",2,"WW",1551,1842,1855,1805
"690",3,"B4","FERU",4,"WD",1270,1946,1905,1882
"691",3,"B4","FERU",9,"WD",1324,1792,1751,1719
"692",3,"B4","FERU",20,"WW",1719,2023,1973,1932
"693",3,"B4","PLMA",3,"WW",1483,1919,1855,1801
"694",3,"B4","PLMA",7,"WD",1556,2000,1964,1937
"695",3,"B4","PLMA",9,"WW",1520,1869,1819,1764
"696",3,"B4","PLMA",13,"WD",1592,2000,1964,1941
"697",3,"B4","SC",3,"WD",1760,2032,2000,1991
"698",3,"B4","SC",5,"WW",1846,2041,2018,1991
"699",3,"B4","SC",17,"WW",1923,2118,2077,2055
"700",3,"B4","SC",20,"WD",1801,2014,1996,1987
"701",3,"B4","SEAC",8,"WW",1692,2018,1960,1928
"702",3,"B4","SEAC",14,"WW",1696,2041,1801,1751
"703",3,"B4","SEAC",16,"WD",1715,1973,1950,1937
"704",3,"B4","SEAC",18,"WD",1778,2068,2037,2023
"705",3,"B4","SEAL",10,"WW",1583,1891,1810,1769
"706",3,"B4","SEAL",11,"WW",1783,1923,1878,1846
"707",3,"B4","SEAL",17,"WD",1470,2014,1996,1823
"708",3,"B4","SEAL",20,"WD",1569,1796,1769,1760
"709",3,"B4","SESE",1,"WD",1606,1978,1950,1928
"710",3,"B4","SESE",2,"WW",1705,1919,1887,1860
"711",3,"B4","SESE",12,"WD",1710,1869,1842,1819
"712",3,"B4","SESE",15,"WW",1755,1842,1996,1973
"713",3,"B4","SITR",10,"WW",1819,1991,1955,1932
"714",3,"B4","SITR",12,"WD",1737,1937,1910,1896
"715",3,"B4","SITR",16,"WD",1742,1946,1919,1905
"716",3,"B4","SITR",17,"WW",1692,1864,1828,1801
"717",3,"B4","SOBI",3,"WW",1538,1987,1905,1851
"718",3,"B4","SOBI",4,"WD",1393,1969,1937,1896
"719",3,"B4","SOBI",6,"WW",1424,1973,1737,1678
"720",3,"B4","SOBI",7,"WD",1370,1846,1819,1796
"721",3,"B4","SYNO",5,"WD",1520,1887,1851,1823
"722",3,"B4","SYNO",10,"WD",1538,1928,1860,1833
"723",3,"B4","SYNO",15,"WW",1619,1860,1905,1833
"724",3,"B4","SYNO",18,"WW",1547,1914,1842,1783
"725",3,"B4","VAMA",6,"WD",1778,1982,1955,1941
"726",3,"B4","VAMA",8,"WD",1656,1864,1846,1837
"727",3,"B4","VAMA",13,"WW",1683,1946,1851,1837
"728",3,"B4","VAMA",14,"WW",1778,1978,1946,1928
"729",3,"B5","DASP",8,"WD",1647,1910,1887,1882
"730",3,"B5","DASP",11,"WW",1569,1796,1751,1733
"731",3,"B5","DASP",13,"WW",1651,1882,1851,1828
"732",3,"B5","DASP",19,"WD",1601,1855,1833,1814
"733",3,"B5","DEFL",3,"WW",1656,1978,1928,1891
"734",3,"B5","DEFL",7,"WD",1501,1851,1823,1805
"735",3,"B5","DEFL",8,"WD",1483,1842,1814,1792
"736",3,"B5","DEFL",17,"WW",1637,1855,1805,1778
"737",3,"B5","EMNI",3,"WD",1891,2096,2068,2059
"738",3,"B5","EMNI",4,"WW",1896,2100,2064,2037
"739",3,"B5","EMNI",6,"WW",1950,2114,2059,2055
"740",3,"B5","EMNI",17,"WD",1928,2127,2105,2096
"741",3,"B5","FERU",8,"WD",1742,2023,2000,1991
"742",3,"B5","FERU",10,"WD",1529,2009,1978,1950
"743",3,"B5","FERU",11,"WW",1592,1846,1801,1769
"744",3,"B5","FERU",17,"WW",1470,1878,1810,1751
"745",3,"B5","PLMA",8,"WW",1515,1910,1860,1810
"746",3,"B5","PLMA",15,"WD",1615,1973,1937,1923
"747",3,"B5","PLMA",19,"WD",1560,1887,1860,1842
"748",3,"B5","PLMA",20,"WW",1778,1996,1946,1919
"749",3,"B5","SC",4,"WW",1855,2082,2037,2014
"750",3,"B5","SC",6,"WW",1724,1973,1941,1910
"751",3,"B5","SC",8,"WD",1624,1882,1855,1851
"752",3,"B5","SC",16,"WD",1910,2177,2150,2141
"753",3,"B5","SEAC",5,"WW",1624,1860,1814,1787
"754",3,"B5","SEAC",6,"WD",1678,1946,1928,1919
"755",3,"B5","SEAC",7,"WD",1610,1914,1891,1882
"756",3,"B5","SEAC",20,"WW",1588,1937,1887,1842
"757",3,"B5","SEAL",6,"WW",1633,1923,1869,1833
"758",3,"B5","SEAL",15,"WW",1633,1946,1910,1869
"759",3,"B5","SEAL",18,"WD",1361,1687,1656,1642
"760",3,"B5","SEAL",19,"WD",1497,1873,1851,1819
"761",3,"B5","SESE",4,"WW",1710,1969,1937,1914
"762",3,"B5","SESE",5,"WD",1538,1878,1851,1837
"763",3,"B5","SESE",6,"WD",1524,1919,1896,1873
"764",3,"B5","SESE",14,"WW",1696,1941,1891,1860
"765",3,"B5","SITR",1,"WW",1742,1896,1851,1828
"766",3,"B5","SITR",9,"WD",1746,1937,1919,1914
"767",3,"B5","SITR",15,"WD",1724,1973,1941,1919
"768",3,"B5","SITR",19,"WW",1755,1982,1941,1914
"769",3,"B5","SOBI",1,"WW",1533,1964,1896,1846
"770",3,"B5","SOBI",8,"WD",1510,1828,1796,1769
"771",3,"B5","SOBI",12,"WD",1379,1823,1787,1764
"772",3,"B5","SOBI",18,"WW",1633,1928,1891,1828
"773",3,"B5","SYNO",4,"WW",1656,1946,1882,1842
"774",3,"B5","SYNO",6,"WD",1510,1819,1792,1774
"775",3,"B5","SYNO",8,"WW",1615,1973,1919,1869
"776",3,"B5","SYNO",20,"WD",1764,2028,2005,1991
"777",3,"B5","VAMA",4,"WD",1760,1982,1960,1946
"778",3,"B5","VAMA",5,"WD",1733,1923,1901,1891
"779",3,"B5","VAMA",11,"WW",1624,1823,1796,1774
"780",3,"B5","VAMA",15,"WW",1597,1783,1746,1728
"781",4,"B1","DASP",1,"WD",1710,1878,1860,1837
"782",4,"B1","DASP",9,"WW",1769,1878,1869,1846
"783",4,"B1","DASP",12,"WD",1769,1923,1910,1887
"784",4,"B1","DASP",17,"WW",1764,1905,1887,1855
"785",4,"B1","DEFL",2,"WW",1778,1882,1864,1846
"786",4,"B1","DEFL",13,"WD",1597,1896,1864,1810
"787",4,"B1","DEFL",15,"WW",1669,1823,1805,1764
"788",4,"B1","DEFL",18,"WD",1583,1819,1792,1755
"789",4,"B1","EMNI",1,"WW",2037,2141,2123,2091
"790",4,"B1","EMNI",2,"WW",1996,2100,2091,2064
"791",4,"B1","EMNI",12,"WD",1928,2082,2059,2037
"792",4,"B1","EMNI",13,"WD",1955,2123,2096,2073
"793",4,"B1","FERU",1,"WD",1742,2109,2059,1996
"794",4,"B1","FERU",3,"WW",1578,1846,1819,1742
"795",4,"B1","FERU",5,"WD",1492,1846,1805,1742
"796",4,"B1","FERU",16,"WW",1796,1991,1964,1914
"797",4,"B1","PLMA",5,"WW",1724,1887,1864,1805
"798",4,"B1","PLMA",10,"WD",1651,2000,1964,1910
"799",4,"B1","PLMA",11,"WW",1846,2005,1982,1941
"800",4,"B1","PLMA",16,"WD",1846,2009,1987,1969
"801",4,"B1","SC",1,"WD",1869,2073,2050,2009
"802",4,"B1","SC",9,"WW",1864,1996,1982,1950
"803",4,"B1","SC",14,"WW",1919,2041,2032,1996
"804",4,"B1","SC",15,"WD",1855,2000,1978,1960
"805",4,"B1","SEAC",9,"WW",1819,1996,1973,1932
"806",4,"B1","SEAC",11,"WD",1855,1991,1978,1960
"807",4,"B1","SEAC",12,"WW",1869,1969,1950,1923
"808",4,"B1","SEAC",17,"WD",1851,1973,1955,1937
"809",4,"B1","SEAL",4,"WD",1424,1851,1805,1742
"810",4,"B1","SEAL",5,"WW",1755,1905,1887,1851
"811",4,"B1","SEAL",7,"WW",1701,1855,1837,1801
"812",4,"B1","SEAL",14,"WD",1592,1973,1932,1873
"813",4,"B1","SESE",9,"WW",1828,1991,1973,1928
"814",4,"B1","SESE",18,"WD",1733,2005,1982,1941
"815",4,"B1","SESE",19,"WW",1896,2037,2018,1991
"816",4,"B1","SESE",20,"WD",1583,1901,1869,1814
"817",4,"B1","SITR",4,"WW",1860,1950,1941,1932
"818",4,"B1","SITR",5,"WD",1878,2059,2028,2005
"819",4,"B1","SITR",7,"WD",1778,1937,1919,1896
"820",4,"B1","SITR",11,"WW",1792,1891,1878,1846
"821",4,"B1","SOBI",5,"WD",1420,1837,1796,1724
"822",4,"B1","SOBI",11,"WW",1610,1882,1855,1769
"823",4,"B1","SOBI",17,"WD",1583,2009,1960,1873
"824",4,"B1","SOBI",20,"WW",1819,2028,1996,1937
"825",4,"B1","SYNO",9,"WD",1651,2009,1978,1914
"826",4,"B1","SYNO",11,"WD",1696,2050,2014,1950
"827",4,"B1","SYNO",13,"WW",1628,1860,1842,1760
"828",4,"B1","SYNO",14,"WW",1792,2028,1996,1901
"829",4,"B1","VAMA",1,"WW",1810,1923,1901,1878
"830",4,"B1","VAMA",16,"WW",1701,1823,1810,1783
"831",4,"B1","VAMA",19,"WD",1755,1923,1901,1882
"832",4,"B1","VAMA",20,"WD",1837,1987,1973,1946
"833",4,"B2","DASP",5,"WW",1855,1960,1969,1919
"834",4,"B2","DASP",6,"WD",1710,1878,1860,1837
"835",4,"B2","DASP",15,"WD",1719,1882,1864,1846
"836",4,"B2","DASP",18,"WW",1819,1928,1941,1896
"837",4,"B2","DEFL",1,"WD",1569,1846,1810,1760
"838",4,"B2","DEFL",9,"WW",1696,1828,1896,1764
"839",4,"B2","DEFL",16,"WW",1774,1910,1991,1860
"840",4,"B2","DEFL",20,"WD",1542,1819,1787,1737
"841",4,"B2","EMNI",7,"WW",2014,2132,1950,2041
"842",4,"B2","EMNI",9,"WD",1932,2109,2087,2055
"843",4,"B2","EMNI",15,"WD",1687,1878,1846,1823
"844",4,"B2","EMNI",20,"WW",2005,2100,1919,2064
"845",4,"B2","FERU",6,"WD",1411,1891,1837,1764
"846",4,"B2","FERU",12,"WW",1742,1914,1905,1851
"847",4,"B2","FERU",14,"WW",1733,1923,1901,1842
"848",4,"B2","FERU",19,"WD",1383,1842,1792,1719
"849",4,"B2","PLMA",1,"WW",1814,1991,1873,1919
"850",4,"B2","PLMA",6,"WD",1833,2018,1996,1960
"851",4,"B2","PLMA",17,"WW",1869,2082,2100,1996
"852",4,"B2","PLMA",18,"WD",1637,1960,1923,1873
"853",4,"B2","SC",7,"WD",1851,2028,2000,1982
"854",4,"B2","SC",11,"WD",1937,2100,2073,2050
"855",4,"B2","SC",12,"WW",1978,2114,2091,2073
"856",4,"B2","SC",19,"WW",1787,1928,1891,1882
"857",4,"B2","SEAC",1,"WW",1742,1887,1914,1833
"858",4,"B2","SEAC",2,"WW",1828,1996,2055,1937
"859",4,"B2","SEAC",3,"WD",1810,1937,1923,1896
"860",4,"B2","SEAC",13,"WD",1755,1964,1937,1910
"861",4,"B2","SEAL",2,"WW",1810,1955,1914,1919
"862",4,"B2","SEAL",8,"WD",1665,1973,1946,1901
"863",4,"B2","SEAL",12,"WD",1615,1941,1905,1864
"864",4,"B2","SEAL",13,"WW",1783,1923,1891,1860
"865",4,"B2","SESE",3,"WW",1837,2005,1987,1950
"866",4,"B2","SESE",7,"WD",1715,2046,2014,1964
"867",4,"B2","SESE",8,"WW",1828,2059,1896,1987
"868",4,"B2","SESE",10,"WD",1615,2000,1964,1910
"869",4,"B2","SITR",2,"WD",1710,1923,1896,1860
"870",4,"B2","SITR",6,"WW",1891,1987,1982,1950
"871",4,"B2","SITR",18,"WW",1637,1742,1810,1692
"872",4,"B2","SITR",20,"WD",1760,1932,1905,1873
"873",4,"B2","SOBI",2,"WW",1728,2009,2109,1882
"874",4,"B2","SOBI",9,"WD",1447,1887,1842,1760
"875",4,"B2","SOBI",13,"WD",1647,2032,1982,1905
"876",4,"B2","SOBI",15,"WW",1678,1905,1873,1814
"877",4,"B2","SYNO",2,"WW",1842,2009,1973,1937
"878",4,"B2","SYNO",16,"WW",1710,1937,1724,1833
"879",4,"B2","SYNO",17,"WD",1574,2005,1960,1882
"880",4,"B2","SYNO",19,"WD",1433,1882,1833,1742
"881",4,"B2","VAMA",3,"WD",1801,1955,1937,1910
"882",4,"B2","VAMA",9,"WW",1914,2005,1973,1964
"883",4,"B2","VAMA",10,"WW",1805,1914,2037,1873
"884",4,"B2","VAMA",17,"WD",1742,1878,1855,1833
"885",4,"B3","DASP",3,"WD",1801,1964,1946,1923
"886",4,"B3","DASP",7,"WW",1837,1946,1937,1905
"887",4,"B3","DASP",10,"WW",1823,1946,1932,1905
"888",4,"B3","DASP",14,"WD",1823,2005,1991,1964
"889",4,"B3","DEFL",5,"WW",1742,1901,1887,1837
"890",4,"B3","DEFL",6,"WD",1647,1982,1946,1887
"891",4,"B3","DEFL",10,"WD",1601,1778,1760,1737
"892",4,"B3","DEFL",12,"WW",1710,1923,1905,1846
"893",4,"B3","EMNI",5,"WD",1882,2059,2037,2005
"894",4,"B3","EMNI",11,"WW",2032,2109,2100,2073
"895",4,"B3","EMNI",16,"WW",1996,2100,2087,2059
"896",4,"B3","EMNI",18,"WD",1928,2087,2068,2032
"897",4,"B3","FERU",7,"WW",1923,2055,2032,2000
"898",4,"B3","FERU",13,"WD",1488,1905,1855,1783
"899",4,"B3","FERU",15,"WD",1615,1946,1910,1855
"900",4,"B3","FERU",18,"WW",1719,1919,1937,1860
"901",4,"B3","PLMA",2,"WD",1628,1987,1950,1896
"902",4,"B3","PLMA",4,"WW",1651,1891,1860,1792
"903",4,"B3","PLMA",12,"WW",1769,1960,1937,1882
"904",4,"B3","PLMA",14,"WD",1547,1823,1792,1751
"905",4,"B3","SC",2,"WD",1755,1964,1937,1905
"906",4,"B3","SC",10,"WW",1905,2018,2005,1969
"907",4,"B3","SC",13,"WD",1842,2028,2005,1978
"908",4,"B3","SC",18,"WW",1937,2068,2064,2028
"909",4,"B3","SEAC",4,"WW",1778,1941,1923,1887
"910",4,"B3","SEAC",10,"WW",1796,1905,1914,1869
"911",4,"B3","SEAC",15,"WD",1783,2064,2037,1991
"912",4,"B3","SEAC",19,"WD",1855,2046,2028,2000
"913",4,"B3","SEAL",1,"WD",1705,2000,1973,1928
"914",4,"B3","SEAL",3,"WD",1619,1973,1941,1896
"915",4,"B3","SEAL",9,"WW",1796,1964,1950,1901
"916",4,"B3","SEAL",16,"WW",1778,1919,1905,1873
"917",4,"B3","SESE",11,"WD",1656,2000,1969,1919
"918",4,"B3","SESE",13,"WW",1819,1987,1969,1928
"919",4,"B3","SESE",16,"WW",1656,1896,1882,1851
"920",4,"B3","SESE",17,"WD",1660,1928,1901,1860
"921",4,"B3","SITR",3,"WD",1724,1955,1928,1891
"922",4,"B3","SITR",8,"WW",1910,2014,2005,1982
"923",4,"B3","SITR",13,"WW",1701,1814,1801,1769
"924",4,"B3","SITR",14,"WD",1746,1910,1887,1860
"925",4,"B3","SOBI",10,"WD",1447,1882,1842,1769
"926",4,"B3","SOBI",14,"WW",1751,2023,2000,1910
"927",4,"B3","SOBI",16,"WW",1882,2050,2023,1950
"928",4,"B3","SOBI",19,"WD",1955,2127,2105,2077
"929",4,"B3","SYNO",1,"WW",1783,2014,1991,1901
"930",4,"B3","SYNO",3,"WD",1524,1969,1919,1837
"931",4,"B3","SYNO",7,"WW",1637,1901,1878,1787
"932",4,"B3","SYNO",12,"WD",1442,1891,1846,1760
"933",4,"B3","VAMA",2,"WW",1823,1928,1914,1887
"934",4,"B3","VAMA",7,"WD",1869,2028,2009,1982
"935",4,"B3","VAMA",12,"WD",1814,1964,1941,1919
"936",4,"B3","VAMA",18,"WW",1796,1873,1869,1851
"937",4,"B4","DASP",2,"WD",1764,1937,1914,1891
"938",4,"B4","DASP",4,"WW",1760,1878,1864,1833
"939",4,"B4","DASP",16,"WW",1819,1932,1919,1891
"940",4,"B4","DASP",20,"WD",1846,2032,2014,1987
"941",4,"B4","DEFL",4,"WD",1665,2000,1964,1905
"942",4,"B4","DEFL",11,"WW",1692,1833,1819,1778
"943",4,"B4","DEFL",14,"WD",1606,1891,1864,1819
"944",4,"B4","DEFL",19,"WW",1692,1851,1837,1787
"945",4,"B4","EMNI",8,"WD",1923,2087,2068,2046
"946",4,"B4","EMNI",10,"WW",2087,2195,2182,2159
"947",4,"B4","EMNI",14,"WD",1941,2118,2091,2064
"948",4,"B4","EMNI",19,"WW",2037,2150,2132,2100
"949",4,"B4","FERU",2,"WW",1710,1928,1905,1855
"950",4,"B4","FERU",4,"WD",1556,1978,1937,1855
"951",4,"B4","FERU",9,"WD",1356,1823,1769,1696
